"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US37145920300","Census Tract 9203; Person County; North Carolina","42681","6639",
"1400000US37145920400","Census Tract 9204; Person County; North Carolina","39295","11496",
"1400000US37145920500","Census Tract 9205; Person County; North Carolina","74757","15571",
"1400000US37145920601","Census Tract 9206.01; Person County; North Carolina","63825","12688",
"1400000US37145920602","Census Tract 9206.02; Person County; North Carolina","73198","16943",
"1400000US37147000101","Census Tract 1.01; Pitt County; North Carolina","15533","8758",
"1400000US37147000102","Census Tract 1.02; Pitt County; North Carolina","30313","13414",
"1400000US37147000201","Census Tract 2.01; Pitt County; North Carolina","34888","3074",
"1400000US37147000202","Census Tract 2.02; Pitt County; North Carolina","58063","16928",
"1400000US37147000301","Census Tract 3.01; Pitt County; North Carolina","111875","31348",
"1400000US37147000303","Census Tract 3.03; Pitt County; North Carolina","44242","8950",
"1400000US37147000304","Census Tract 3.04; Pitt County; North Carolina","81543","9832",
"1400000US37147000400","Census Tract 4; Pitt County; North Carolina","51667","23084",
"1400000US37147000501","Census Tract 5.01; Pitt County; North Carolina","59538","16628",
"1400000US37147000503","Census Tract 5.03; Pitt County; North Carolina","44855","8724",
"1400000US37147000504","Census Tract 5.04; Pitt County; North Carolina","56223","6133",
"1400000US37147000602","Census Tract 6.02; Pitt County; North Carolina","49639","9226",
"1400000US37147000604","Census Tract 6.04; Pitt County; North Carolina","70164","14157",
"1400000US37147000605","Census Tract 6.05; Pitt County; North Carolina","42917","16421",
"1400000US37147000606","Census Tract 6.06; Pitt County; North Carolina","86660","13845",
"1400000US37147000607","Census Tract 6.07; Pitt County; North Carolina","75247","10667",
"1400000US37147000701","Census Tract 7.01; Pitt County; North Carolina","32330","7372",
"1400000US37147000702","Census Tract 7.02; Pitt County; North Carolina","33520","18516",
"1400000US37147000800","Census Tract 8; Pitt County; North Carolina","31250","17311",
"1400000US37147000901","Census Tract 9.01; Pitt County; North Carolina","52602","16704",
"1400000US37147000902","Census Tract 9.02; Pitt County; North Carolina","48059","12129",
"1400000US37147001001","Census Tract 10.01; Pitt County; North Carolina","87846","10976",
"1400000US37147001002","Census Tract 10.02; Pitt County; North Carolina","92177","20714",
"1400000US37147001003","Census Tract 10.03; Pitt County; North Carolina","99046","5843",
"1400000US37147001100","Census Tract 11; Pitt County; North Carolina","66303","6068",
"1400000US37147001200","Census Tract 12; Pitt County; North Carolina","64773","17116",
"1400000US37147001301","Census Tract 13.01; Pitt County; North Carolina","76010","7232",
"1400000US37147001302","Census Tract 13.02; Pitt County; North Carolina","80754","13121",
"1400000US37147001304","Census Tract 13.04; Pitt County; North Carolina","84012","7364",
"1400000US37147001305","Census Tract 13.05; Pitt County; North Carolina","83281","28955",
"1400000US37147001402","Census Tract 14.02; Pitt County; North Carolina","38571","8597",
"1400000US37147001403","Census Tract 14.03; Pitt County; North Carolina","54087","15142",
"1400000US37147001404","Census Tract 14.04; Pitt County; North Carolina","48988","28206",
"1400000US37147001500","Census Tract 15; Pitt County; North Carolina","47025","9651",
"1400000US37147001601","Census Tract 16.01; Pitt County; North Carolina","95196","13163",
"1400000US37147001602","Census Tract 16.02; Pitt County; North Carolina","53898","12424",
"1400000US37147001700","Census Tract 17; Pitt County; North Carolina","76703","11809",
"1400000US37147001800","Census Tract 18; Pitt County; North Carolina","46875","11492",
"1400000US37147001900","Census Tract 19; Pitt County; North Carolina","59000","3688",
"1400000US37147002002","Census Tract 20.02; Pitt County; North Carolina","60097","12009",
"1400000US37147002003","Census Tract 20.03; Pitt County; North Carolina","44201","1526",
"1400000US37147002004","Census Tract 20.04; Pitt County; North Carolina","54345","18992",
"1400000US37149920101","Census Tract 9201.01; Polk County; North Carolina","54844","14578",
"1400000US37149920103","Census Tract 9201.03; Polk County; North Carolina","66176","25547",
"1400000US37149920104","Census Tract 9201.04; Polk County; North Carolina","66888","8871",
"1400000US37149920201","Census Tract 9202.01; Polk County; North Carolina","86361","11840",
"1400000US37149920202","Census Tract 9202.02; Polk County; North Carolina","40192","6393",
"1400000US37149920301","Census Tract 9203.01; Polk County; North Carolina","50375","9301",
"1400000US37149920303","Census Tract 9203.03; Polk County; North Carolina","61750","12461",
"1400000US37149920304","Census Tract 9203.04; Polk County; North Carolina","57750","17714",
"1400000US37151030100","Census Tract 301; Randolph County; North Carolina","47782","9062",
"1400000US37151030201","Census Tract 302.01; Randolph County; North Carolina","54628","15482",
"1400000US37151030202","Census Tract 302.02; Randolph County; North Carolina","52536","5907",
"1400000US37151030301","Census Tract 303.01; Randolph County; North Carolina","49564","17262",
"1400000US37151030302","Census Tract 303.02; Randolph County; North Carolina","40000","7628",
"1400000US37151030400","Census Tract 304; Randolph County; North Carolina","49558","5009",
"1400000US37151030502","Census Tract 305.02; Randolph County; North Carolina","85341","25769",
"1400000US37151030503","Census Tract 305.03; Randolph County; North Carolina","72002","13641",
"1400000US37151030504","Census Tract 305.04; Randolph County; North Carolina","51651","17836",
"1400000US37151030600","Census Tract 306; Randolph County; North Carolina","72063","8134",
"1400000US37151030700","Census Tract 307; Randolph County; North Carolina","62372","5516",
"1400000US37151030803","Census Tract 308.03; Randolph County; North Carolina","56029","4752",
"1400000US37151030804","Census Tract 308.04; Randolph County; North Carolina","71587","23789",
"1400000US37151030805","Census Tract 308.05; Randolph County; North Carolina","67092","15873",
"1400000US37151030806","Census Tract 308.06; Randolph County; North Carolina","-","**",
"1400000US37151030900","Census Tract 309; Randolph County; North Carolina","67306","4431",
"1400000US37151031001","Census Tract 310.01; Randolph County; North Carolina","48887","8349",
"1400000US37151031002","Census Tract 310.02; Randolph County; North Carolina","61576","7436",
"1400000US37151031101","Census Tract 311.01; Randolph County; North Carolina","47563","16636",
"1400000US37151031102","Census Tract 311.02; Randolph County; North Carolina","66902","13534",
"1400000US37151031200","Census Tract 312; Randolph County; North Carolina","45431","17267",
"1400000US37151031303","Census Tract 313.03; Randolph County; North Carolina","60341","11633",
"1400000US37151031304","Census Tract 313.04; Randolph County; North Carolina","46158","14977",
"1400000US37151031305","Census Tract 313.05; Randolph County; North Carolina","49375","26765",
"1400000US37151031307","Census Tract 313.07; Randolph County; North Carolina","70822","12964",
"1400000US37151031308","Census Tract 313.08; Randolph County; North Carolina","62599","16932",
"1400000US37151031401","Census Tract 314.01; Randolph County; North Carolina","60239","12599",
"1400000US37151031402","Census Tract 314.02; Randolph County; North Carolina","79202","17007",
"1400000US37151031501","Census Tract 315.01; Randolph County; North Carolina","84821","32866",
"1400000US37151031503","Census Tract 315.03; Randolph County; North Carolina","57091","10041",
"1400000US37151031504","Census Tract 315.04; Randolph County; North Carolina","65799","16920",
"1400000US37151031505","Census Tract 315.05; Randolph County; North Carolina","70854","8466",
"1400000US37151031601","Census Tract 316.01; Randolph County; North Carolina","66357","13002",
"1400000US37151031602","Census Tract 316.02; Randolph County; North Carolina","47414","5546",
"1400000US37153970100","Census Tract 9701; Richmond County; North Carolina","58750","14589",
"1400000US37153970200","Census Tract 9702; Richmond County; North Carolina","59170","4785",
"1400000US37153970300","Census Tract 9703; Richmond County; North Carolina","56822","12170",
"1400000US37153970400","Census Tract 9704; Richmond County; North Carolina","57007","16915",
"1400000US37153970500","Census Tract 9705; Richmond County; North Carolina","40417","22338",
"1400000US37153970600","Census Tract 9706; Richmond County; North Carolina","21534","2857",
"1400000US37153970700","Census Tract 9707; Richmond County; North Carolina","31827","6914",
"1400000US37153970800","Census Tract 9708; Richmond County; North Carolina","56187","9887",
"1400000US37153970900","Census Tract 9709; Richmond County; North Carolina","42372","12506",
"1400000US37153971000","Census Tract 9710; Richmond County; North Carolina","29146","7525",
"1400000US37153971100","Census Tract 9711; Richmond County; North Carolina","39753","6361",
"1400000US37155960101","Census Tract 9601.01; Robeson County; North Carolina","41321","6987",
"1400000US37155960102","Census Tract 9601.02; Robeson County; North Carolina","49423","8032",
"1400000US37155960202","Census Tract 9602.02; Robeson County; North Carolina","25568","6774",
"1400000US37155960203","Census Tract 9602.03; Robeson County; North Carolina","47008","9999",
"1400000US37155960204","Census Tract 9602.04; Robeson County; North Carolina","43125","11008",
"1400000US37155960301","Census Tract 9603.01; Robeson County; North Carolina","22000","5785",
"1400000US37155960302","Census Tract 9603.02; Robeson County; North Carolina","41481","15518",
"1400000US37155960402","Census Tract 9604.02; Robeson County; North Carolina","34336","16143",
"1400000US37155960403","Census Tract 9604.03; Robeson County; North Carolina","33906","10113",
"1400000US37155960404","Census Tract 9604.04; Robeson County; North Carolina","39870","15530",
"1400000US37155960501","Census Tract 9605.01; Robeson County; North Carolina","38586","5818",
"1400000US37155960502","Census Tract 9605.02; Robeson County; North Carolina","23602","4430",
"1400000US37155960503","Census Tract 9605.03; Robeson County; North Carolina","31083","8834",
"1400000US37155960601","Census Tract 9606.01; Robeson County; North Carolina","42255","8416",
"1400000US37155960602","Census Tract 9606.02; Robeson County; North Carolina","37083","37035",
"1400000US37155960701","Census Tract 9607.01; Robeson County; North Carolina","51850","11460",
"1400000US37155960702","Census Tract 9607.02; Robeson County; North Carolina","49500","8060",
"1400000US37155960801","Census Tract 9608.01; Robeson County; North Carolina","24583","8554",
"1400000US37155960802","Census Tract 9608.02; Robeson County; North Carolina","29034","7799",
"1400000US37155960900","Census Tract 9609; Robeson County; North Carolina","55125","7203",
"1400000US37155961000","Census Tract 9610; Robeson County; North Carolina","46420","12458",
"1400000US37155961100","Census Tract 9611; Robeson County; North Carolina","30714","12343",
"1400000US37155961200","Census Tract 9612; Robeson County; North Carolina","40982","11084",
"1400000US37155961301","Census Tract 9613.01; Robeson County; North Carolina","63770","8537",
"1400000US37155961302","Census Tract 9613.02; Robeson County; North Carolina","48285","7750",
"1400000US37155961400","Census Tract 9614; Robeson County; North Carolina","53068","8168",
"1400000US37155961500","Census Tract 9615; Robeson County; North Carolina","43117","5647",
"1400000US37155961601","Census Tract 9616.01; Robeson County; North Carolina","56667","18577",
"1400000US37155961602","Census Tract 9616.02; Robeson County; North Carolina","38581","6866",
"1400000US37155961700","Census Tract 9617; Robeson County; North Carolina","37992","3886",
"1400000US37155961801","Census Tract 9618.01; Robeson County; North Carolina","33598","4963",
"1400000US37155961802","Census Tract 9618.02; Robeson County; North Carolina","43550","10403",
"1400000US37155961900","Census Tract 9619; Robeson County; North Carolina","38456","6925",
"1400000US37155962001","Census Tract 9620.01; Robeson County; North Carolina","23889","4415",
"1400000US37155962002","Census Tract 9620.02; Robeson County; North Carolina","39539","12806",
"1400000US37157040101","Census Tract 401.01; Rockingham County; North Carolina","65508","12993",
"1400000US37157040102","Census Tract 401.02; Rockingham County; North Carolina","57136","14251",
"1400000US37157040200","Census Tract 402; Rockingham County; North Carolina","45698","6035",
"1400000US37157040300","Census Tract 403; Rockingham County; North Carolina","55929","15281",
"1400000US37157040400","Census Tract 404; Rockingham County; North Carolina","60927","24632",
"1400000US37157040501","Census Tract 405.01; Rockingham County; North Carolina","47873","10291",
"1400000US37157040502","Census Tract 405.02; Rockingham County; North Carolina","47147","20235",
"1400000US37157040601","Census Tract 406.01; Rockingham County; North Carolina","68438","17444",
"1400000US37157040602","Census Tract 406.02; Rockingham County; North Carolina","55920","4509",
"1400000US37157040700","Census Tract 407; Rockingham County; North Carolina","46934","8934",
"1400000US37157040800","Census Tract 408; Rockingham County; North Carolina","54522","9416",
"1400000US37157040900","Census Tract 409; Rockingham County; North Carolina","48047","18174",
"1400000US37157041001","Census Tract 410.01; Rockingham County; North Carolina","69008","17943",
"1400000US37157041002","Census Tract 410.02; Rockingham County; North Carolina","62318","14224",
"1400000US37157041100","Census Tract 411; Rockingham County; North Carolina","68913","13292",
"1400000US37157041200","Census Tract 412; Rockingham County; North Carolina","36211","6361",
"1400000US37157041300","Census Tract 413; Rockingham County; North Carolina","53563","7940",
"1400000US37157041400","Census Tract 414; Rockingham County; North Carolina","34363","6606",
"1400000US37157041501","Census Tract 415.01; Rockingham County; North Carolina","60476","17117",
"1400000US37157041502","Census Tract 415.02; Rockingham County; North Carolina","59152","16842",
"1400000US37157041601","Census Tract 416.01; Rockingham County; North Carolina","82083","19596",
"1400000US37157041602","Census Tract 416.02; Rockingham County; North Carolina","90357","20928",
"1400000US37159050201","Census Tract 502.01; Rowan County; North Carolina","51168","11136",
"1400000US37159050202","Census Tract 502.02; Rowan County; North Carolina","52672","10964",
"1400000US37159050300","Census Tract 503; Rowan County; North Carolina","57821","6633",
"1400000US37159050400","Census Tract 504; Rowan County; North Carolina","27691","4079",
"1400000US37159050500","Census Tract 505; Rowan County; North Carolina","103533","36592",
"1400000US37159050700","Census Tract 507; Rowan County; North Carolina","63958","6433",
"1400000US37159050800","Census Tract 508; Rowan County; North Carolina","47953","10178",
"1400000US37159050901","Census Tract 509.01; Rowan County; North Carolina","60276","10090",
"1400000US37159050903","Census Tract 509.03; Rowan County; North Carolina","78988","21208",
"1400000US37159050904","Census Tract 509.04; Rowan County; North Carolina","95904","15171",
"1400000US37159051001","Census Tract 510.01; Rowan County; North Carolina","55404","8832",
"1400000US37159051002","Census Tract 510.02; Rowan County; North Carolina","65858","17052",
"1400000US37159051101","Census Tract 511.01; Rowan County; North Carolina","59717","5693",
"1400000US37159051102","Census Tract 511.02; Rowan County; North Carolina","70417","8576",
"1400000US37159051201","Census Tract 512.01; Rowan County; North Carolina","66764","12053",
"1400000US37159051202","Census Tract 512.02; Rowan County; North Carolina","80536","16885",
"1400000US37159051204","Census Tract 512.04; Rowan County; North Carolina","74306","18419",
"1400000US37159051301","Census Tract 513.01; Rowan County; North Carolina","57371","9318",
"1400000US37159051302","Census Tract 513.02; Rowan County; North Carolina","63487","15536",
"1400000US37159051303","Census Tract 513.03; Rowan County; North Carolina","50025","13988",
"1400000US37159051400","Census Tract 514; Rowan County; North Carolina","78857","14327",
"1400000US37159051501","Census Tract 515.01; Rowan County; North Carolina","66201","15394",
"1400000US37159051502","Census Tract 515.02; Rowan County; North Carolina","65500","11599",
"1400000US37159051600","Census Tract 516; Rowan County; North Carolina","56382","17376",
"1400000US37159051700","Census Tract 517; Rowan County; North Carolina","48787","13394",
"1400000US37159051801","Census Tract 518.01; Rowan County; North Carolina","61358","11503",
"1400000US37159051802","Census Tract 518.02; Rowan County; North Carolina","81563","14717",
"1400000US37159051901","Census Tract 519.01; Rowan County; North Carolina","71986","13053",
"1400000US37159051903","Census Tract 519.03; Rowan County; North Carolina","86786","39482",
"1400000US37159051904","Census Tract 519.04; Rowan County; North Carolina","78263","14542",
"1400000US37159052000","Census Tract 520; Rowan County; North Carolina","40333","7800",
"1400000US37161960101","Census Tract 9601.01; Rutherford County; North Carolina","67731","15696",
"1400000US37161960102","Census Tract 9601.02; Rutherford County; North Carolina","55382","22945",
"1400000US37161960103","Census Tract 9601.03; Rutherford County; North Carolina","76522","27268",
"1400000US37161960201","Census Tract 9602.01; Rutherford County; North Carolina","40407","15028",
"1400000US37161960202","Census Tract 9602.02; Rutherford County; North Carolina","51198","11967",
"1400000US37161960203","Census Tract 9602.03; Rutherford County; North Carolina","54474","14134",
"1400000US37161960301","Census Tract 9603.01; Rutherford County; North Carolina","66964","14755",
"1400000US37161960302","Census Tract 9603.02; Rutherford County; North Carolina","69219","25965",
"1400000US37161960400","Census Tract 9604; Rutherford County; North Carolina","75808","7902",
"1400000US37161960501","Census Tract 9605.01; Rutherford County; North Carolina","57750","23260",
"1400000US37161960502","Census Tract 9605.02; Rutherford County; North Carolina","39758","18228",
"1400000US37161960503","Census Tract 9605.03; Rutherford County; North Carolina","38664","12361",
"1400000US37161960600","Census Tract 9606; Rutherford County; North Carolina","39075","5566",
"1400000US37161960700","Census Tract 9607; Rutherford County; North Carolina","48500","16726",
"1400000US37161960800","Census Tract 9608; Rutherford County; North Carolina","31704","5048",
"1400000US37161960900","Census Tract 9609; Rutherford County; North Carolina","41979","5847",
"1400000US37161961001","Census Tract 9610.01; Rutherford County; North Carolina","58514","6894",
"1400000US37161961002","Census Tract 9610.02; Rutherford County; North Carolina","51061","9284",
"1400000US37161961102","Census Tract 9611.02; Rutherford County; North Carolina","58226","7870",
"1400000US37161961103","Census Tract 9611.03; Rutherford County; North Carolina","49939","15488",
"1400000US37161961104","Census Tract 9611.04; Rutherford County; North Carolina","45126","11486",
"1400000US37161961200","Census Tract 9612; Rutherford County; North Carolina","49875","9038",
"1400000US37163970101","Census Tract 9701.01; Sampson County; North Carolina","34644","2164",
"1400000US37163970102","Census Tract 9701.02; Sampson County; North Carolina","41300","14731",
"1400000US37163970201","Census Tract 9702.01; Sampson County; North Carolina","53839","32944",
"1400000US37163970202","Census Tract 9702.02; Sampson County; North Carolina","59769","14381",
"1400000US37163970302","Census Tract 9703.02; Sampson County; North Carolina","75658","12333",
"1400000US37163970303","Census Tract 9703.03; Sampson County; North Carolina","39935","14434",
"1400000US37163970304","Census Tract 9703.04; Sampson County; North Carolina","64615","28060",
"1400000US37163970401","Census Tract 9704.01; Sampson County; North Carolina","47278","16256",
"1400000US37163970402","Census Tract 9704.02; Sampson County; North Carolina","58456","21038",
"1400000US37163970501","Census Tract 9705.01; Sampson County; North Carolina","52455","23580",
"1400000US37163970502","Census Tract 9705.02; Sampson County; North Carolina","77308","21226",
"1400000US37163970600","Census Tract 9706; Sampson County; North Carolina","42717","4566",
"1400000US37163970701","Census Tract 9707.01; Sampson County; North Carolina","59271","16285",
"1400000US37163970702","Census Tract 9707.02; Sampson County; North Carolina","53344","8228",
"1400000US37163970801","Census Tract 9708.01; Sampson County; North Carolina","47344","14458",
"1400000US37163970802","Census Tract 9708.02; Sampson County; North Carolina","42704","12304",
"1400000US37163970900","Census Tract 9709; Sampson County; North Carolina","47257","6856",
"1400000US37163971001","Census Tract 9710.01; Sampson County; North Carolina","62782","35826",
"1400000US37163971002","Census Tract 9710.02; Sampson County; North Carolina","44053","17728",
"1400000US37163971003","Census Tract 9710.03; Sampson County; North Carolina","60952","15819",
"1400000US37165010101","Census Tract 101.01; Scotland County; North Carolina","58269","8927",
"1400000US37165010102","Census Tract 101.02; Scotland County; North Carolina","47778","9180",
"1400000US37165010200","Census Tract 102; Scotland County; North Carolina","26010","3542",
"1400000US37165010300","Census Tract 103; Scotland County; North Carolina","33357","4369",
"1400000US37165010400","Census Tract 104; Scotland County; North Carolina","48622","7188",
"1400000US37165010501","Census Tract 105.01; Scotland County; North Carolina","35438","6945",
"1400000US37165010502","Census Tract 105.02; Scotland County; North Carolina","46000","11212",
"1400000US37165010601","Census Tract 106.01; Scotland County; North Carolina","45097","6785",
"1400000US37165010602","Census Tract 106.02; Scotland County; North Carolina","59181","14547",
"1400000US37167930101","Census Tract 9301.01; Stanly County; North Carolina","63092","18331",
"1400000US37167930102","Census Tract 9301.02; Stanly County; North Carolina","71713","16320",
"1400000US37167930200","Census Tract 9302; Stanly County; North Carolina","53985","4194",
"1400000US37167930300","Census Tract 9303; Stanly County; North Carolina","76058","23014",
"1400000US37167930500","Census Tract 9305; Stanly County; North Carolina","46603","22903",
"1400000US37167930700","Census Tract 9307; Stanly County; North Carolina","69567","22721",
"1400000US37167930801","Census Tract 9308.01; Stanly County; North Carolina","62476","18125",
"1400000US37167930802","Census Tract 9308.02; Stanly County; North Carolina","77375","6806",
"1400000US37167930901","Census Tract 9309.01; Stanly County; North Carolina","63586","8937",
"1400000US37167930902","Census Tract 9309.02; Stanly County; North Carolina","76439","5434",
"1400000US37167931001","Census Tract 9310.01; Stanly County; North Carolina","76083","20491",
"1400000US37167931002","Census Tract 9310.02; Stanly County; North Carolina","63438","26450",
"1400000US37167931101","Census Tract 9311.01; Stanly County; North Carolina","62399","25580",
"1400000US37167931102","Census Tract 9311.02; Stanly County; North Carolina","50714","20707",
"1400000US37167931202","Census Tract 9312.02; Stanly County; North Carolina","62692","17613",
"1400000US37167931203","Census Tract 9312.03; Stanly County; North Carolina","22264","10746",
"1400000US37167931204","Census Tract 9312.04; Stanly County; North Carolina","50044","16397",
"1400000US37169070101","Census Tract 701.01; Stokes County; North Carolina","46827","9422",
"1400000US37169070102","Census Tract 701.02; Stokes County; North Carolina","55125","22246",
"1400000US37169070200","Census Tract 702; Stokes County; North Carolina","51116","15781",
"1400000US37169070301","Census Tract 703.01; Stokes County; North Carolina","73125","19345",
"1400000US37169070302","Census Tract 703.02; Stokes County; North Carolina","59035","3142",
"1400000US37169070400","Census Tract 704; Stokes County; North Carolina","74888","14824",
"1400000US37169070503","Census Tract 705.03; Stokes County; North Carolina","70680","14990",
"1400000US37169070504","Census Tract 705.04; Stokes County; North Carolina","61101","1498",
"1400000US37169070505","Census Tract 705.05; Stokes County; North Carolina","60956","19038",
"1400000US37169070506","Census Tract 705.06; Stokes County; North Carolina","43877","7727",
"1400000US37169070600","Census Tract 706; Stokes County; North Carolina","69114","10528",
"1400000US37169070701","Census Tract 707.01; Stokes County; North Carolina","53661","14517",
"1400000US37169070702","Census Tract 707.02; Stokes County; North Carolina","52157","5800",
"1400000US37171930101","Census Tract 9301.01; Surry County; North Carolina","49528","23516",
"1400000US37171930102","Census Tract 9301.02; Surry County; North Carolina","68141","16602",
"1400000US37171930201","Census Tract 9302.01; Surry County; North Carolina","37281","8901",
"1400000US37171930202","Census Tract 9302.02; Surry County; North Carolina","53802","6516",
"1400000US37171930301","Census Tract 9303.01; Surry County; North Carolina","62143","15210",
"1400000US37171930302","Census Tract 9303.02; Surry County; North Carolina","66696","22328",
"1400000US37171930400","Census Tract 9304; Surry County; North Carolina","22430","7105",
"1400000US37171930501","Census Tract 9305.01; Surry County; North Carolina","54000","31267",
"1400000US37171930502","Census Tract 9305.02; Surry County; North Carolina","36466","11877",
"1400000US37171930600","Census Tract 9306; Surry County; North Carolina","47132","14749",
"1400000US37171930700","Census Tract 9307; Surry County; North Carolina","65938","13960",
"1400000US37171930802","Census Tract 9308.02; Surry County; North Carolina","43909","5966",
"1400000US37171930803","Census Tract 9308.03; Surry County; North Carolina","70714","36046",
"1400000US37171930804","Census Tract 9308.04; Surry County; North Carolina","54688","18284",
"1400000US37171930901","Census Tract 9309.01; Surry County; North Carolina","61758","6749",
"1400000US37171930902","Census Tract 9309.02; Surry County; North Carolina","60773","16246",
"1400000US37171931001","Census Tract 9310.01; Surry County; North Carolina","53615","12583",
"1400000US37171931002","Census Tract 9310.02; Surry County; North Carolina","65849","14195",
"1400000US37171931003","Census Tract 9310.03; Surry County; North Carolina","44911","25473",
"1400000US37171931101","Census Tract 9311.01; Surry County; North Carolina","58609","12977",
"1400000US37171931102","Census Tract 9311.02; Surry County; North Carolina","62356","22958",
"1400000US37171931103","Census Tract 9311.03; Surry County; North Carolina","80562","3278",
"1400000US37171931200","Census Tract 9312; Surry County; North Carolina","79167","22352",
"1400000US37173940100","Census Tract 9401; Swain County; North Carolina","58015","8599",
"1400000US37173960200","Census Tract 9602; Swain County; North Carolina","54438","21258",
"1400000US37173960301","Census Tract 9603.01; Swain County; North Carolina","52151","18277",
"1400000US37173960302","Census Tract 9603.02; Swain County; North Carolina","54881","22471",
"1400000US37173980200","Census Tract 9802; Swain County; North Carolina","-","**",
"1400000US37175960100","Census Tract 9601; Transylvania County; North Carolina","67422","12013",
"1400000US37175960201","Census Tract 9602.01; Transylvania County; North Carolina","54375","27079",
"1400000US37175960202","Census Tract 9602.02; Transylvania County; North Carolina","32400","17271",
"1400000US37175960301","Census Tract 9603.01; Transylvania County; North Carolina","56210","9207",
"1400000US37175960302","Census Tract 9603.02; Transylvania County; North Carolina","70976","8253",
"1400000US37175960401","Census Tract 9604.01; Transylvania County; North Carolina","76336","25048",
"1400000US37175960403","Census Tract 9604.03; Transylvania County; North Carolina","99267","11074",
"1400000US37175960404","Census Tract 9604.04; Transylvania County; North Carolina","70569","13434",
"1400000US37175960501","Census Tract 9605.01; Transylvania County; North Carolina","67361","28774",
"1400000US37175960502","Census Tract 9605.02; Transylvania County; North Carolina","53000","6269",
"1400000US37175960601","Census Tract 9606.01; Transylvania County; North Carolina","105438","23452",
"1400000US37175960602","Census Tract 9606.02; Transylvania County; North Carolina","58750","22487",
"1400000US37177960100","Census Tract 9601; Tyrrell County; North Carolina","43952","19342",
"1400000US37179020100","Census Tract 201; Union County; North Carolina","102581","21792",
"1400000US37179020203","Census Tract 202.03; Union County; North Carolina","125667","17823",
"1400000US37179020204","Census Tract 202.04; Union County; North Carolina","81950","22419",
"1400000US37179020205","Census Tract 202.05; Union County; North Carolina","89777","15619",
"1400000US37179020206","Census Tract 202.06; Union County; North Carolina","83152","25710",
"1400000US37179020305","Census Tract 203.05; Union County; North Carolina","110213","19904",
"1400000US37179020307","Census Tract 203.07; Union County; North Carolina","80065","9518",
"1400000US37179020308","Census Tract 203.08; Union County; North Carolina","110683","11959",
"1400000US37179020309","Census Tract 203.09; Union County; North Carolina","110089","15041",
"1400000US37179020310","Census Tract 203.10; Union County; North Carolina","115541","15975",
"1400000US37179020312","Census Tract 203.12; Union County; North Carolina","86163","18023",
"1400000US37179020313","Census Tract 203.13; Union County; North Carolina","79102","8970",
"1400000US37179020314","Census Tract 203.14; Union County; North Carolina","88421","19542",
"1400000US37179020315","Census Tract 203.15; Union County; North Carolina","127125","23533",
"1400000US37179020316","Census Tract 203.16; Union County; North Carolina","100240","15642",
"1400000US37179020317","Census Tract 203.17; Union County; North Carolina","127988","5332",
"1400000US37179020318","Census Tract 203.18; Union County; North Carolina","75226","6376",
"1400000US37179020319","Census Tract 203.19; Union County; North Carolina","87188","12171",
"1400000US37179020320","Census Tract 203.20; Union County; North Carolina","91852","7151",
"1400000US37179020321","Census Tract 203.21; Union County; North Carolina","81919","12166",
"1400000US37179020401","Census Tract 204.01; Union County; North Carolina","86975","25501",
"1400000US37179020403","Census Tract 204.03; Union County; North Carolina","87184","9904",
"1400000US37179020405","Census Tract 204.05; Union County; North Carolina","56250","10725",
"1400000US37179020406","Census Tract 204.06; Union County; North Carolina","39989","3500",
"1400000US37179020501","Census Tract 205.01; Union County; North Carolina","86071","16231",
"1400000US37179020502","Census Tract 205.02; Union County; North Carolina","68929","17034",
"1400000US37179020601","Census Tract 206.01; Union County; North Carolina","75354","34092",
"1400000US37179020602","Census Tract 206.02; Union County; North Carolina","59139","21644",
"1400000US37179020701","Census Tract 207.01; Union County; North Carolina","70250","15240",
"1400000US37179020702","Census Tract 207.02; Union County; North Carolina","66439","14906",
"1400000US37179020800","Census Tract 208; Union County; North Carolina","66398","10348",
"1400000US37179020901","Census Tract 209.01; Union County; North Carolina","77934","22079",
"1400000US37179020902","Census Tract 209.02; Union County; North Carolina","75370","16889",
"1400000US37179021004","Census Tract 210.04; Union County; North Carolina","139397","18798",
"1400000US37179021005","Census Tract 210.05; Union County; North Carolina","78788","16920",
"1400000US37179021006","Census Tract 210.06; Union County; North Carolina","250,000+","***",
"1400000US37179021007","Census Tract 210.07; Union County; North Carolina","250,000+","***",
"1400000US37179021009","Census Tract 210.09; Union County; North Carolina","208672","34722",
"1400000US37179021012","Census Tract 210.12; Union County; North Carolina","138750","17377",
"1400000US37179021013","Census Tract 210.13; Union County; North Carolina","99200","9251",
"1400000US37179021014","Census Tract 210.14; Union County; North Carolina","92115","38461",
"1400000US37179021015","Census Tract 210.15; Union County; North Carolina","81953","9984",
"1400000US37179021016","Census Tract 210.16; Union County; North Carolina","222446","51126",
"1400000US37179021017","Census Tract 210.17; Union County; North Carolina","236862","33474",
"1400000US37179021018","Census Tract 210.18; Union County; North Carolina","160729","36437",
"1400000US37179021019","Census Tract 210.19; Union County; North Carolina","175817","45183",
"1400000US37179021020","Census Tract 210.20; Union County; North Carolina","192625","45371",
"1400000US37179021021","Census Tract 210.21; Union County; North Carolina","181135","9110",
